SpeciesID,Path,AnnotationLevel,NumGenes,ContigInfo,NumContigs,LocusFraction,Locus
Bolins_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Bolins_lanternfish/fProBol1_alt,0,8,"[('CAWUOU010000930.1', 74197, 95930)]",1,0.1111975235999897,IGL
Parallel_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Parallel_lanternfish/fProPar1_alt,0,4,"[('OZ077187.1', 2873381, 3971408)]",1,0.0285191158699318,IGL
Antarctic_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Antarctic_lanternfish/fEleAnt2_pri,0,6,"[('OX578259.1', 21353546, 21878592)]",1,0.0103621081628386,IGL
Brauers_lanternfish,igdetective_cleaned_112925/Fish/LanternfishesBlackchins/Brauers_lanternfish/fGymBra2_alt,0,6,"[('CAUJMC010000276.1', 385304, 402618)]",1,0.0360453762863311,IGL
Milkfish,igdetective_cleaned_112925/Fish/Milkfish/Milkfish/fChaCha1_pri,2,71,"[('LR697117.1', 1057673, 4364772), ('LR697118.1', 15298988, 15761269)]",2,NA,IGL
Blue_whiting,igdetective_cleaned_112925/Fish/Cods/Blue_whiting/fMicPou1_alt,0,26,"[('CAXIQC010006562.1', 376320, 1651832)]",1,0.7711335768532727,IGL
Atlantic_cod,igdetective_cleaned_112925/Fish/Cods/Atlantic_cod/fGadMor3_pri,0,44,"[('LR633947.1', 17364527, 19655291)]",1,0.0905425070708303,IGL
European_pollock,igdetective_cleaned_112925/Fish/Cods/European_pollock/fPolPol2.1_pri,0,45,"[('OX465138.1', 5012166, 7162824)]",1,0.0934589738728243,IGL
Indo_pacific_tarpon,igdetective_cleaned_112925/Fish/TarponsTenpoundersLadyfish/Indo_pacific_tarpon/fMegCyp1_pri,2,44,"[('CM023708.1', 4713082, 5231810), ('CM023727.1', 9716061, 10207976), ('CM023725.1', 2124192, 2156945)]",3,NA,IGL
Ocellated_dragonet,igdetective_cleaned_112925/Fish/Dragonets/Ocellated_dragonet/fSynOce1_pri,0,15,"[('CM094616.1', 1604109, 1711824)]",1,0.0046814792613924,IGL
Picturesque_dragonet,igdetective_cleaned_112925/Fish/Dragonets/Picturesque_dragonet/fSynPic1_alt,0,15,"[('CM094637.1', 20246961, 20311364)]",1,0.0027387541213884,IGL
Lesser_weever,igdetective_cleaned_112925/Fish/Weeverfish/Lesser_weever/fEchVip8_pri,0,25,"[('OY829658.1', 27920165, 29342848)]",1,0.0466296415394034,IGL
Pejerrey,igdetective_cleaned_112925/Fish/Silversides/Pejerrey/fOdoBon6_pri,2,59,"[('CM051331.1', 21856710, 22179155), ('CM051321.1', 27686071, 28700211)]",2,NA,IGL
Boesemans_rainbowfish,igdetective_cleaned_112925/Fish/Silversides/Boesemans_rainbowfish/fMelBoe1_pri,2,67,"[('CM030241.1', 22497627, 24143234), ('CM030244.1', 18848513, 18983002)]",2,NA,IGL
Telmatherina_bonti,igdetective_cleaned_112925/Fish/Silversides/Telmatherina_bonti/fTelBon1_pri,0,23,"[('OW121839.1', 11042550, 11177868)]",1,0.0034001539288414,IGL
Atlantic_silverside,igdetective_cleaned_112925/Fish/Silversides/Atlantic_silverside/fMenAtl1_pri,0,24,"[('CM109620.1', 11447579, 12675826)]",1,0.0578937311246887,IGL
Flavescent_peacock_cichlid,igdetective_cleaned_112925/Fish/Cichlids/Flavescent_peacock_cichlid/fAulStu2_alt,2,80,"[('CBDDFC010000191.1', 1154441, 1868526), ('CBDDFC010000089.1', 1379838, 1646509), ('CBDDFC010000101.1', 589600, 726391)]",3,NA,IGL
Flier_cichlid,igdetective_cleaned_112925/Fish/Cichlids/Flier_cichlid/fArcCen1_pri,0,18,"[('STFW01004211.1', 7619, 181576)]",1,0.3287305972659482,IGL
Chilingali_cichlid,igdetective_cleaned_112925/Fish/Cichlids/Chilingali_cichlid/fRhaChi2_alt,2,107,"[('CAXAJX010000075.1', 1053137, 1888948), ('CAXAJX010000341.1', 2028435, 2225491), ('CAXAJX010000362.1', 97706, 229765)]",3,NA,IGL
Eastern_happy,igdetective_cleaned_112925/Fish/Cichlids/Eastern_happy/fAstCal1_pri,2,99,"[('OZ206512.1', 2755198, 3747986), ('OZ206495.1', 12632204, 12806944), ('OZ206510.1', 21423446, 23005033)]",3,NA,IGL
Chinese_sea_bass,igdetective_cleaned_112925/Fish/Asian_sea_basses/Chinese_sea_bass/fLatMac1_pri,2,66,"[('CM062218.1', 934033, 2490592), ('CM062205.1', 17838458, 17958752)]",2,NA,IGL
Lumpfish,igdetective_cleaned_112925/Fish/Male_cheeked_fishes/Lumpfish/fCycLum1_pri,0,16,"[('CM020124.1', 17430958, 20177963)]",1,0.1197078558409761,IGL
Sterlet,igdetective_cleaned_112925/Fish/SturgeonsPaddlefishes/Sterlet/fAciRut3_pri,2,52,"[('OV754640.1', 174986, 2871709), ('OV754643.1', 341090, 2479798), ('OV754670.1', 119691500, 120249705)]",3,NA,IGL
Common_whitefish,igdetective_cleaned_112925/Fish/SalmonTroutCharsWhitefishGraylings/Common_whitefish/fCorLav1_pri,0,70,"[('OZ182176.1', 49491563, 50471357)]",1,0.0181212713309318,IGL
Artic_char,igdetective_cleaned_112925/Fish/SalmonTroutCharsWhitefishGraylings/Artic_char/fSalAlp2_alt,0,33,"[('JAWDGR010000017.1', 409171, 2173705)]",1,0.68211791502084,IGL
Brown_trout,igdetective_cleaned_112925/Fish/SalmonTroutCharsWhitefishGraylings/Brown_trout/fSalTru1_pri,0,22,"[('LR584443.1', 10989921, 11308668)]",1,0.0125080120702766,IGL
Broad_nosed_pipefish,igdetective_cleaned_112925/Fish/PipefishesSeahorses/Broad_nosed_pipefish/fSynTyp1_alt,0,2,"[('CM107644.1', 2524104, 5381769)]",1,0.1040081233388325,IGL
Greater_pipefish,igdetective_cleaned_112925/Fish/PipefishesSeahorses/Greater_pipefish/fSynAcu1_pri,0,3,"[('LR594587.1', 12280287, 13647686)]",1,0.0741206527262211,IGL
West atlantic_trumpetfish,igdetective_cleaned_112925/Fish/PipefishesSeahorses/West atlantic_trumpetfish/fAulMac1_pri,0,26,"[('JBLUTU010000057.1', 173533, 5064078)]",1,0.9479071611929324,IGL
