SpeciesID,Path,AnnotationLevel,NumGenes,ContigInfo,NumContigs,LocusFraction,Locus
Picturesque_dragonet,igdetective_cleaned_112925/Fish/Dragonets/Picturesque_dragonet/fSynPic1_pri,0,12.0,"[('CM094669.1', 12343669, 12509385)]",1,0.0107193856864931,IGH
Lesser_weever,igdetective_cleaned_112925/Fish/Weeverfish/Lesser_weever/fEchVip8_alt,0,29.0,"[('CAVNVG010000593.1', 422709, 469874)]",1,0.0851089553423846,IGH
Pejerrey,igdetective_cleaned_112925/Fish/Silversides/Pejerrey/fOdoBon6_alt,0,101.0,"[('JAQIHM010000019.1', 15082991, 18626256)]",1,0.1362998785433105,IGH
Boesemans_rainbowfish,igdetective_cleaned_112925/Fish/Silversides/Boesemans_rainbowfish/fMelBoe1_pri,0,90.0,"[('CM030226.1', 20745289, 21465800)]",1,0.0172750885541563,IGH
Telmatherina_bonti,igdetective_cleaned_112925/Fish/Silversides/Telmatherina_bonti/fTelBon1_alt,0,76.0,"[('CAKOGH010000206.1', 445468, 744223)]",1,0.2963683457119814,IGH
Atlantic_silverside,igdetective_cleaned_112925/Fish/Silversides/Atlantic_silverside/fMenAtl1_pri,0,46.0,"[('CM109617.1', 12775610, 12873988)]",1,0.0047501726789022,IGH
Flavescent_peacock_cichlid,igdetective_cleaned_112925/Fish/Cichlids/Flavescent_peacock_cichlid/fAulStu2_alt,0,144.0,"[('CBDDFC010000053.1', 258952, 1040400)]",1,0.5935208877810108,IGH
Flier_cichlid,igdetective_cleaned_112925/Fish/Cichlids/Flier_cichlid/fArcCen1_pri,2,24.0,"[('STFW01009025.1', 675789, 782348), ('STFW01006998.1', 2210, 84436)]",2,NA,IGH
Chilingali_cichlid,igdetective_cleaned_112925/Fish/Cichlids/Chilingali_cichlid/fRhaChi2_alt,2,93.0,"[('CAXAJX010000058.1', 4296, 599830), ('CAXAJX010000279.1', 1373, 264749)]",2,NA,IGH
Eastern_happy,igdetective_cleaned_112925/Fish/Cichlids/Eastern_happy/fAstCal1_pri,0,140.0,"[('OZ206495.1', 18292470, 20251443)]",1,0.0527920223282893,IGH
Chinese_sea_bass,igdetective_cleaned_112925/Fish/Asian_sea_basses/Chinese_sea_bass/fLatMac1_pri,0,92.0,"[('CM062216.1', 17300498, 19574983)]",1,0.0915986766692777,IGH
Lumpfish,igdetective_cleaned_112925/Fish/Male_cheeked_fishes/Lumpfish/fCycLum1_pri,0,12.0,"[('CM020121.1', 7176942, 14134668)]",1,0.3165413758572792,IGH
Sterlet,igdetective_cleaned_112925/Fish/SturgeonsPaddlefishes/Sterlet/fAciRut3_pri,0,40.0,"[('OV754662.1', 6019777, 7705765)]",1,0.200348199568666,IGH
Common_whitefish,igdetective_cleaned_112925/Fish/SalmonTroutCharsWhitefishGraylings/Common_whitefish/fCorLav1_pri,2,49.0,"[('OZ182191.1', 26745920, 27582381), ('OZ182165.1', 53163916, 53470625)]",2,NA,IGH
Artic_char,igdetective_cleaned_112925/Fish/SalmonTroutCharsWhitefishGraylings/Artic_char/fSalAlp2_alt,0,22.0,"[('JAWDGR010000024.1', 17894, 1452010)]",1,0.7005279912543664,IGH
Brown_trout,igdetective_cleaned_112925/Fish/SalmonTroutCharsWhitefishGraylings/Brown_trout/fSalTru1_pri,2,39.0,"[('LR584408.1', 26867038, 28840222), ('LR584410.1', 62335862, 62734823)]",2,NA,IGH
Broad_nosed_pipefish,igdetective_cleaned_112925/Fish/PipefishesSeahorses/Broad_nosed_pipefish/fSynTyp1_alt,2,19.0,"[('CM107646.1', 677682, 6137966), ('CM107649.1', 495091, 4717718), ('CM107643.1', 672654, 10585654)]",3,NA,IGH
Greater_pipefish,igdetective_cleaned_112925/Fish/PipefishesSeahorses/Greater_pipefish/fSynAcu1_pri,0,25.0,"[('LR594595.1', 19647305, 28381883)]",1,0.3070787047522187,IGH
West atlantic_trumpetfish,igdetective_cleaned_112925/Fish/PipefishesSeahorses/West atlantic_trumpetfish/fAulMac1_pri,0,25.0,"[('CM107632.1', 11873157, 12023657)]",1,0.0057929892051398,IGH
